hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,country,market_segment,customer_type,adr,required_car_parking_spaces,total_of_special_requests,previous_cancellations,deposit_type,agent,company,total_nights,total_guests
City Hotel,1,52,2023,November,13,1,3,2,0.0,USA,Corporate,Transient-Party,70.73,0,0,0,Non Refund,1.0,115.0,4,2.0
Resort Hotel,1,179,2023,October,6,0,4,3,0.0,IND,Online TA,Transient-Party,87.89,1,0,1,No Deposit,0.0,111.0,4,3.0
Resort Hotel,1,47,2024,March,16,0,4,2,0.0,DEU,Corporate,Transient-Party,125.02,0,0,0,No Deposit,8.0,113.0,4,2.0
City Hotel,1,36,2023,April,18,1,3,2,2.0,PRT,Offline TA/TO,Transient-Party,98.04,0,0,1,No Deposit,11.0,104.0,4,4.0
Resort Hotel,0,8,2024,November,17,0,2,1,0.0,USA,Corporate,Transient,178.31,0,0,0,No Deposit,2.0,105.0,2,1.0
City Hotel,0,99,2023,September,12,2,7,2,0.0,USA,Online TA,Transient,129.71,0,0,0,No Deposit,21.0,0.0,9,2.0
Resort Hotel,0,28,2024,June,27,0,1,1,0.0,PRT,Corporate,Transient,172.14,0,0,0,No Deposit,19.0,0.0,1,1.0
City Hotel,0,72,2024,January,1,1,2,2,1.0,GBR,Offline TA/TO,Transient,79.46,0,1,0,No Deposit,26.0,116.0,3,3.0
City Hotel,0,13,2023,September,7,2,1,2,0.0,USA,Online TA,Transient,104.81,0,1,0,No Deposit,16.0,0.0,3,2.0
City Hotel,1,21,2024,May,28,1,2,2,0.0,BRA,Online TA,Transient,116.57,0,0,0,Non Refund,0.0,0.0,3,2.0
Resort Hotel,0,19,2023,August,18,2,1,2,0.0,GBR,Online TA,Transient,108.78,0,0,0,No Deposit,14.0,115.0,3,2.0
City Hotel,0,120,2024,November,1,3,1,2,0.0,BRA,Online TA,Transient,87.97,0,0,0,No Deposit,17.0,115.0,4,2.0
City Hotel,0,45,2023,August,20,3,2,2,0.0,USA,Online TA,Contract,116.2,1,0,0,No Deposit,18.0,115.0,5,2.0
City Hotel,0,1,2023,September,10,1,2,2,0.0,GBR,Online TA,Transient-Party,88.39,0,0,1,No Deposit,9.0,0.0,3,2.0
Resort Hotel,0,15,2023,February,15,3,1,2,0.0,PRT,Online TA,Contract,92.24,0,2,0,Non Refund,8.0,0.0,4,2.0
City Hotel,0,61,2023,October,11,2,1,1,0.0,ESP,Online TA,Transient,108.25,0,0,0,No Deposit,13.0,111.0,3,1.0
City Hotel,0,6,2024,May,4,0,3,4,0.0,FRA,Online TA,Transient,121.74,0,1,1,No Deposit,28.0,103.0,3,4.0
City Hotel,0,72,2024,August,15,1,2,2,0.0,USA,Online TA,Transient-Party,95.24,0,2,0,No Deposit,27.0,115.0,3,2.0
Resort Hotel,0,0,2024,March,21,0,1,1,0.0,FRA,Groups,Transient,134.43,0,2,0,No Deposit,2.0,111.0,1,1.0
City Hotel,1,68,2023,November,16,1,1,1,0.0,USA,Groups,Transient,103.58,0,1,0,No Deposit,27.0,100.0,2,1.0
City Hotel,1,111,2023,November,26,3,4,2,0.0,DEU,Corporate,Transient,129.66,0,0,0,No Deposit,10.0,118.0,7,2.0
Resort Hotel,0,38,2024,June,15,1,2,2,0.0,PRT,Online TA,Group,162.59,0,0,1,No Deposit,2.0,105.0,3,2.0
City Hotel,0,105,2024,June,17,0,1,2,0.0,PRT,Direct,Contract,55.19,0,0,0,No Deposit,13.0,105.0,1,2.0
Resort Hotel,1,91,2024,July,23,0,3,2,0.0,DEU,Direct,Transient,190.3,0,0,0,Non Refund,4.0,117.0,3,2.0
City Hotel,0,66,2023,November,11,2,3,1,0.0,ITA,Online TA,Transient,108.58,0,0,0,No Deposit,8.0,115.0,5,1.0
City Hotel,1,35,2023,March,18,1,1,2,1.0,PRT,Groups,Transient-Party,121.81,0,1,0,No Deposit,25.0,0.0,2,3.0
City Hotel,0,118,2024,August,16,2,5,2,1.0,PRT,Direct,Transient,181.59,1,1,0,No Deposit,15.0,0.0,7,3.0
City Hotel,0,62,2023,September,27,0,1,1,0.0,PRT,Online TA,Transient,110.59,0,0,0,No Deposit,7.0,113.0,1,1.0
Resort Hotel,0,95,2024,August,15,1,3,3,0.0,ESP,Offline TA/TO,Transient,176.83,0,1,0,No Deposit,14.0,116.0,4,3.0
Resort Hotel,0,48,2024,March,11,0,2,2,0.0,FRA,Online TA,Transient,97.72,0,2,0,No Deposit,29.0,107.0,2,2.0
City Hotel,0,11,2023,June,13,0,1,4,0.0,ITA,Online TA,Transient,84.22,0,1,0,Non Refund,27.0,110.0,1,4.0
Resort Hotel,1,233,2024,September,18,0,3,2,0.0,ITA,Direct,Group,107.04,0,0,1,No Deposit,14.0,106.0,3,2.0
Resort Hotel,0,12,2024,January,8,1,2,1,0.0,ITA,Online TA,Transient,131.0,0,2,0,No Deposit,6.0,0.0,3,1.0
City Hotel,1,145,2024,March,9,0,1,1,0.0,PRT,Online TA,Transient,74.81,0,0,0,No Deposit,0.0,0.0,1,1.0
Resort Hotel,0,14,2023,February,22,0,4,1,0.0,ESP,Online TA,Transient-Party,112.43,0,2,0,No Deposit,16.0,119.0,4,1.0
Resort Hotel,1,28,2023,December,11,0,3,3,0.0,ESP,Offline TA/TO,Transient,169.84,0,0,0,No Deposit,5.0,118.0,3,3.0
City Hotel,1,34,2023,August,17,1,2,2,0.0,USA,Groups,Group,155.78,0,0,0,No Deposit,8.0,101.0,3,2.0
Resort Hotel,1,152,2023,June,1,0,2,3,0.0,PRT,Offline TA/TO,Transient,195.22,0,0,1,No Deposit,27.0,116.0,2,3.0
City Hotel,1,131,2024,October,11,0,1,2,0.0,GBR,Online TA,Group,106.27,1,2,0,Non Refund,7.0,112.0,1,2.0
City Hotel,0,103,2024,November,7,1,1,3,0.0,PRT,Offline TA/TO,Transient,88.94,0,0,0,No Deposit,4.0,0.0,2,3.0
City Hotel,0,28,2023,November,8,1,3,2,0.0,PRT,Direct,Contract,119.45,1,1,1,Non Refund,10.0,0.0,4,2.0
Resort Hotel,0,0,2024,August,19,1,2,3,0.0,PRT,Corporate,Transient-Party,131.91,0,0,0,No Deposit,24.0,0.0,3,3.0
City Hotel,0,68,2024,February,25,0,4,3,1.0,DEU,Offline TA/TO,Group,85.94,0,0,0,No Deposit,13.0,113.0,4,4.0
City Hotel,0,31,2023,November,4,2,0,1,0.0,FRA,Online TA,Transient-Party,80.61,0,3,0,No Deposit,7.0,110.0,2,1.0
City Hotel,0,84,2023,June,4,3,2,4,0.0,ESP,Online TA,Transient-Party,128.62,1,2,0,No Deposit,29.0,108.0,5,4.0
Resort Hotel,0,95,2024,July,19,1,4,2,2.0,ITA,Groups,Transient-Party,180.52,0,1,0,No Deposit,17.0,0.0,5,4.0
City Hotel,0,109,2023,May,17,1,1,1,0.0,USA,Online TA,Transient,80.64,0,0,0,Non Refund,20.0,116.0,2,1.0
City Hotel,0,158,2023,November,18,0,2,2,0.0,PRT,Direct,Transient,85.61,0,0,0,No Deposit,15.0,116.0,2,2.0
City Hotel,1,52,2023,March,1,2,5,1,0.0,FRA,Online TA,Transient,66.47,0,0,0,No Deposit,14.0,0.0,7,1.0
City Hotel,0,90,2024,February,14,0,2,2,0.0,USA,Online TA,Transient,51.82,0,2,0,No Deposit,14.0,110.0,2,2.0
Resort Hotel,0,40,2024,August,4,1,3,1,0.0,BRA,Offline TA/TO,Contract,131.14,0,0,0,No Deposit,2.0,111.0,4,1.0
City Hotel,1,2,2023,January,10,1,3,2,0.0,FRA,Offline TA/TO,Transient,76.72,0,0,0,No Deposit,22.0,110.0,4,2.0
Resort Hotel,0,10,2024,October,23,0,4,3,0.0,FRA,Online TA,Transient,94.41,1,1,0,No Deposit,11.0,109.0,4,3.0
City Hotel,0,8,2024,June,14,2,2,2,0.0,FRA,Offline TA/TO,Transient-Party,129.53,0,1,0,Non Refund,11.0,0.0,4,2.0
Resort Hotel,0,11,2024,February,7,1,6,2,0.0,PRT,Online TA,Contract,120.84,1,0,0,No Deposit,26.0,108.0,7,2.0
City Hotel,1,0,2024,March,12,1,0,1,0.0,IND,Direct,Transient-Party,131.6,0,0,0,No Deposit,0.0,117.0,1,1.0
Resort Hotel,0,117,2023,August,22,0,1,1,0.0,USA,Offline TA/TO,Transient,187.47,0,0,0,No Deposit,4.0,0.0,1,1.0
City Hotel,1,49,2024,January,27,0,3,4,2.0,GBR,Direct,Group,65.8,0,1,0,No Deposit,7.0,117.0,3,6.0
City Hotel,0,28,2023,June,16,2,3,2,0.0,PRT,Offline TA/TO,Transient,122.6,0,2,0,No Deposit,3.0,110.0,5,2.0
Resort Hotel,0,31,2023,March,5,0,2,2,1.0,DEU,Complementary,Transient-Party,118.77,0,1,0,Refundable,26.0,116.0,2,3.0
Resort Hotel,0,37,2024,June,11,3,6,3,0.0,FRA,Online TA,Transient,172.57,0,0,1,No Deposit,24.0,0.0,9,3.0
Resort Hotel,1,4,2024,March,4,0,2,2,1.0,GBR,Online TA,Transient,135.72,1,0,0,No Deposit,21.0,111.0,2,3.0
City Hotel,1,19,2024,November,28,0,4,2,0.0,GBR,Offline TA/TO,Contract,92.79,0,0,1,Non Refund,7.0,0.0,4,2.0
City Hotel,0,114,2024,November,13,0,1,2,0.0,ESP,Offline TA/TO,Transient-Party,112.38,0,0,0,No Deposit,18.0,113.0,1,2.0
City Hotel,1,81,2024,August,8,0,3,3,0.0,PRT,Offline TA/TO,Transient,183.1,0,0,0,No Deposit,20.0,0.0,3,3.0
Resort Hotel,0,49,2024,May,7,0,3,2,0.0,BRA,Corporate,Transient-Party,105.77,1,0,0,No Deposit,0.0,0.0,3,2.0
City Hotel,0,39,2023,April,11,3,3,2,0.0,GBR,Direct,Transient,72.8,0,1,0,No Deposit,22.0,0.0,6,2.0
City Hotel,1,17,2024,September,11,0,2,2,0.0,GBR,Groups,Transient,70.11,0,1,0,Non Refund,28.0,103.0,2,2.0
City Hotel,0,38,2024,May,26,0,2,2,0.0,GBR,Direct,Transient-Party,120.79,0,0,0,No Deposit,27.0,116.0,2,2.0
City Hotel,1,54,2023,December,17,1,3,2,0.0,ITA,Online TA,Transient-Party,88.65,0,0,0,No Deposit,25.0,111.0,4,2.0
Resort Hotel,0,74,2023,April,22,0,1,2,0.0,PRT,Complementary,Contract,111.19,0,0,0,Refundable,12.0,113.0,1,2.0
Resort Hotel,0,10,2024,August,14,0,2,2,0.0,USA,Corporate,Transient,198.26,0,0,0,No Deposit,29.0,105.0,2,2.0
Resort Hotel,0,25,2024,August,20,0,1,2,0.0,ITA,Online TA,Transient,150.93,0,1,0,No Deposit,24.0,110.0,1,2.0
Resort Hotel,0,41,2024,April,21,1,2,3,0.0,ESP,Offline TA/TO,Transient,178.37,0,2,0,Non Refund,5.0,112.0,3,3.0
Resort Hotel,0,56,2023,January,8,0,2,2,0.0,GBR,Online TA,Transient,99.66,1,0,0,Non Refund,0.0,113.0,2,2.0
City Hotel,0,40,2024,February,22,1,3,1,0.0,FRA,Offline TA/TO,Group,121.21,0,2,0,No Deposit,1.0,0.0,4,1.0
City Hotel,1,50,2024,April,27,0,4,1,0.0,GBR,Groups,Transient,73.18,0,2,0,Refundable,10.0,112.0,4,1.0
City Hotel,0,7,2024,October,2,0,3,2,0.0,PRT,Online TA,Transient,97.24,0,0,1,No Deposit,22.0,102.0,3,2.0
City Hotel,0,33,2024,February,21,0,1,4,0.0,PRT,Online TA,Transient-Party,78.83,1,2,0,Refundable,5.0,107.0,1,4.0
City Hotel,1,19,2024,November,15,0,1,3,0.0,FRA,Direct,Transient,102.31,0,0,0,Non Refund,25.0,105.0,1,3.0
Resort Hotel,1,5,2024,October,5,1,0,1,2.0,ITA,Online TA,Contract,104.66,0,2,1,Non Refund,5.0,0.0,1,3.0
City Hotel,0,12,2024,March,6,0,2,1,0.0,GBR,Corporate,Transient,112.41,0,1,0,No Deposit,1.0,103.0,2,1.0
Resort Hotel,1,55,2023,September,17,3,1,2,0.0,ITA,Online TA,Transient-Party,156.78,0,3,1,No Deposit,1.0,104.0,4,2.0
City Hotel,1,13,2024,September,8,0,3,2,0.0,FRA,Offline TA/TO,Transient,153.68,0,1,0,No Deposit,7.0,101.0,3,2.0
Resort Hotel,0,11,2023,November,19,0,8,2,0.0,GBR,Online TA,Transient,73.72,0,2,1,No Deposit,18.0,100.0,8,2.0
City Hotel,0,48,2023,September,5,1,2,2,0.0,IRL,Direct,Contract,124.87,0,0,0,No Deposit,3.0,104.0,3,2.0
Resort Hotel,1,141,2024,July,23,0,1,2,0.0,PRT,Direct,Transient-Party,219.76700000000014,0,0,0,No Deposit,12.0,112.0,1,2.0
Resort Hotel,0,93,2023,April,19,4,1,2,1.0,ITA,Groups,Transient,147.23,0,1,0,Non Refund,7.0,0.0,5,3.0
City Hotel,0,141,2024,January,14,0,2,2,0.0,FRA,Offline TA/TO,Transient,112.98,1,0,0,No Deposit,29.0,113.0,2,2.0
Resort Hotel,0,52,2023,March,10,1,3,1,0.0,BRA,Complementary,Transient,87.42,0,0,0,No Deposit,9.0,109.0,4,1.0
City Hotel,0,31,2023,August,13,1,1,2,2.0,ITA,Offline TA/TO,Transient,85.26,1,1,0,No Deposit,22.0,101.0,2,4.0
City Hotel,0,78,2024,April,22,0,3,2,0.0,USA,Groups,Transient,118.8,0,0,0,No Deposit,24.0,110.0,3,2.0
City Hotel,1,18,2023,October,5,0,3,2,0.0,ITA,Online TA,Transient,113.19,1,2,0,Non Refund,5.0,118.0,3,2.0
City Hotel,1,4,2024,October,7,3,2,3,0.0,PRT,Offline TA/TO,Transient,66.2,0,0,1,No Deposit,4.0,105.0,5,3.0
City Hotel,0,25,2023,February,10,1,4,2,0.0,PRT,Online TA,Transient,80.35,0,2,0,No Deposit,0.0,0.0,5,2.0
Resort Hotel,0,21,2023,August,11,2,1,2,0.0,USA,Online TA,Transient,155.37,0,0,0,No Deposit,6.0,0.0,3,2.0
City Hotel,0,67,2023,July,3,1,3,2,0.0,FRA,Offline TA/TO,Transient,130.2,0,0,0,No Deposit,18.0,0.0,4,2.0
City Hotel,0,48,2023,November,13,1,3,2,0.0,PRT,Corporate,Transient-Party,79.33,0,2,0,No Deposit,20.0,109.0,4,2.0
City Hotel,1,8,2024,October,2,1,1,1,1.0,DEU,Offline TA/TO,Transient-Party,96.32,0,2,0,No Deposit,11.0,119.0,2,2.0
Resort Hotel,0,143,2023,September,4,0,4,2,0.0,DEU,Online TA,Transient,188.88,0,1,0,No Deposit,16.0,114.0,4,2.0
City Hotel,0,53,2024,February,3,1,1,1,0.0,PRT,Online TA,Transient,101.93,0,0,0,Non Refund,10.0,111.0,2,1.0
City Hotel,0,36,2024,May,15,2,2,2,0.0,USA,Online TA,Transient,91.73,0,1,0,No Deposit,27.0,117.0,4,2.0
City Hotel,0,166,2024,June,4,0,2,1,0.0,USA,Groups,Transient-Party,171.33,0,0,1,No Deposit,5.0,104.0,2,1.0
City Hotel,1,6,2024,February,23,1,0,1,0.0,USA,Online TA,Transient-Party,81.64,0,0,0,Non Refund,10.0,104.0,1,1.0
Resort Hotel,0,93,2023,February,21,0,3,2,0.0,PRT,Online TA,Transient,108.96,0,0,0,Non Refund,17.0,108.0,3,2.0
City Hotel,0,27,2023,October,4,1,2,3,0.0,PRT,Offline TA/TO,Group,95.2,0,0,1,No Deposit,10.0,0.0,3,3.0
City Hotel,0,71,2024,April,15,1,6,1,0.0,IRL,Online TA,Transient,93.7,0,0,0,No Deposit,28.0,0.0,7,1.0
City Hotel,1,160,2024,August,6,4,1,1,0.0,ESP,Online TA,Transient-Party,131.73,0,1,0,Non Refund,29.0,111.0,5,1.0
City Hotel,0,43,2024,November,23,2,4,2,0.0,FRA,Offline TA/TO,Transient,48.68,0,0,2,No Deposit,26.0,111.0,6,2.0
Resort Hotel,0,1,2024,May,28,3,0,1,0.0,ESP,Corporate,Transient,114.11,0,0,0,No Deposit,29.0,116.0,3,1.0
City Hotel,0,1,2023,September,27,1,1,2,0.0,DEU,Complementary,Transient,176.93,0,1,0,Non Refund,14.0,101.0,2,2.0
City Hotel,0,24,2023,April,5,2,3,2,0.0,DEU,Complementary,Transient-Party,107.7,0,1,2,No Deposit,18.0,100.0,5,2.0
City Hotel,0,91,2024,March,12,1,4,1,0.0,PRT,Groups,Transient,91.38,1,0,0,No Deposit,21.0,109.0,5,1.0
City Hotel,0,20,2024,October,7,3,2,2,0.0,USA,Online TA,Transient-Party,119.0,0,0,0,No Deposit,26.0,112.0,5,2.0
Resort Hotel,0,24,2023,August,3,0,3,2,0.0,IRL,Online TA,Transient-Party,149.89,0,1,0,Refundable,12.0,114.0,3,2.0
City Hotel,0,92,2024,January,7,3,3,1,0.0,FRA,Online TA,Transient,98.99,0,0,1,Non Refund,2.0,111.0,6,1.0
Resort Hotel,0,7,2023,September,12,2,2,2,0.0,IND,Direct,Transient-Party,188.18,0,1,1,No Deposit,29.0,117.0,4,2.0
City Hotel,0,112,2023,April,15,0,3,2,0.0,GBR,Offline TA/TO,Transient,106.35,0,1,0,No Deposit,25.0,0.0,3,2.0
City Hotel,0,18,2024,November,19,0,1,2,0.0,PRT,Direct,Transient,48.7,0,0,1,Non Refund,17.0,100.0,1,2.0
City Hotel,0,3,2024,September,6,0,3,2,0.0,PRT,Online TA,Transient-Party,97.9,0,1,0,Non Refund,3.0,110.0,3,2.0
City Hotel,0,7,2024,August,8,1,1,2,0.0,GBR,Online TA,Transient-Party,152.65,0,1,0,No Deposit,14.0,0.0,2,2.0
City Hotel,1,182,2023,March,6,1,1,2,0.0,BRA,Offline TA/TO,Transient,107.49,0,0,0,No Deposit,2.0,0.0,2,2.0
City Hotel,0,36,2023,March,26,0,2,2,1.0,BRA,Online TA,Transient,112.58,0,0,0,No Deposit,18.0,115.0,2,3.0
City Hotel,0,17,2024,September,27,1,3,1,0.0,ITA,Corporate,Transient,67.75,0,0,0,No Deposit,3.0,103.0,4,1.0
Resort Hotel,0,44,2023,March,3,0,3,3,1.0,ESP,Groups,Transient,131.08,0,2,0,No Deposit,24.0,119.0,3,4.0
Resort Hotel,1,68,2024,April,28,2,2,2,0.0,ESP,Online TA,Group,116.69,0,0,0,No Deposit,4.0,105.0,4,2.0
Resort Hotel,1,23,2024,September,5,1,3,2,0.0,ITA,Corporate,Transient,130.99,0,0,0,Non Refund,12.0,0.0,4,2.0
City Hotel,1,77,2024,December,9,1,1,1,0.0,PRT,Offline TA/TO,Group,99.49,0,0,0,No Deposit,10.0,110.0,2,1.0
Resort Hotel,1,17,2023,April,24,0,3,2,0.0,USA,Online TA,Group,153.72,0,2,0,No Deposit,7.0,0.0,3,2.0
City Hotel,0,7,2024,November,16,2,3,2,0.0,FRA,Online TA,Transient,93.14,0,0,0,No Deposit,0.0,107.0,5,2.0
City Hotel,0,47,2023,March,22,1,2,2,1.0,PRT,Online TA,Transient,110.12,0,3,0,No Deposit,25.0,112.0,3,3.0
City Hotel,1,9,2023,July,16,0,1,1,1.0,PRT,Direct,Transient-Party,163.2,0,0,1,No Deposit,25.0,0.0,1,2.0
City Hotel,1,169,2023,June,9,1,2,1,0.0,PRT,Online TA,Transient,90.57,1,1,0,No Deposit,13.0,102.0,3,1.0
City Hotel,0,0,2023,January,18,1,1,2,1.0,ESP,Corporate,Transient,105.3,0,0,1,No Deposit,24.0,0.0,2,3.0
Resort Hotel,0,84,2024,October,13,0,2,3,0.0,ITA,Groups,Transient,148.27,0,0,0,No Deposit,16.0,104.0,2,3.0
City Hotel,0,19,2023,August,11,2,3,3,1.0,ESP,Online TA,Transient,127.38,1,0,0,Non Refund,15.0,119.0,5,4.0
Resort Hotel,1,3,2024,April,10,0,1,2,0.0,GBR,Direct,Transient,120.81,0,1,0,Non Refund,12.0,110.0,1,2.0
City Hotel,0,183,2023,June,10,0,1,4,0.0,USA,Corporate,Transient-Party,66.9,0,0,0,No Deposit,3.0,106.0,1,4.0
City Hotel,0,6,2024,June,6,1,1,1,0.0,DEU,Online TA,Group,124.99,0,1,0,No Deposit,2.0,114.0,2,1.0
City Hotel,0,93,2023,July,16,0,4,2,0.0,DEU,Offline TA/TO,Transient,101.32,0,0,1,No Deposit,28.0,104.0,4,2.0
Resort Hotel,0,43,2023,November,25,2,2,2,0.0,IRL,Groups,Transient,105.47,0,1,0,Refundable,26.0,0.0,4,2.0
City Hotel,0,33,2024,December,12,0,4,1,0.0,PRT,Online TA,Transient,164.37,0,1,0,No Deposit,18.0,101.0,4,1.0
Resort Hotel,1,19,2023,May,4,1,0,2,0.0,FRA,Online TA,Transient,127.56,0,1,0,No Deposit,12.0,118.0,1,2.0
Resort Hotel,0,110,2024,May,5,0,1,2,1.0,IRL,Groups,Transient-Party,180.69,1,2,0,No Deposit,8.0,100.0,1,3.0
City Hotel,1,13,2023,April,2,0,2,2,0.0,IND,Online TA,Transient-Party,88.67,0,1,0,Non Refund,27.0,102.0,2,2.0
City Hotel,1,76,2023,June,19,1,1,2,1.0,GBR,Online TA,Transient,128.65,0,1,0,No Deposit,4.0,113.0,2,3.0
City Hotel,0,35,2023,July,1,2,2,2,0.0,USA,Offline TA/TO,Transient-Party,140.0,0,0,1,No Deposit,28.0,104.0,4,2.0
Resort Hotel,1,389,2023,October,4,1,3,1,0.0,USA,Online TA,Transient-Party,114.27,0,1,1,No Deposit,10.0,118.0,4,1.0
City Hotel,0,56,2023,October,12,1,2,2,1.0,FRA,Groups,Transient,91.31,0,2,0,No Deposit,8.0,109.0,3,3.0
City Hotel,0,6,2024,January,2,1,4,2,0.0,GBR,Online TA,Transient-Party,63.62,0,2,0,No Deposit,0.0,101.0,5,2.0
Resort Hotel,0,32,2024,September,12,1,5,2,0.0,PRT,Corporate,Transient,155.76,1,1,1,Refundable,13.0,105.0,6,2.0
City Hotel,1,4,2023,August,16,0,1,2,0.0,ITA,Online TA,Transient-Party,171.2,0,0,0,Non Refund,0.0,0.0,1,2.0
City Hotel,0,25,2024,September,17,0,5,2,1.0,BRA,Direct,Transient,133.58,0,1,0,No Deposit,20.0,113.0,5,3.0
City Hotel,0,115,2024,March,26,3,8,2,0.0,GBR,Groups,Transient-Party,69.16,1,0,0,No Deposit,13.0,103.0,11,2.0
Resort Hotel,0,109,2024,October,28,0,2,1,0.0,ESP,Online TA,Transient-Party,148.95,0,0,0,No Deposit,9.0,119.0,2,1.0
Resort Hotel,0,0,2024,April,2,3,0,3,0.0,PRT,Direct,Transient-Party,93.43,0,1,0,No Deposit,4.0,100.0,3,3.0
Resort Hotel,0,45,2023,July,4,0,3,2,0.0,PRT,Online TA,Transient,169.88,0,2,0,No Deposit,19.0,101.0,3,2.0
Resort Hotel,1,15,2023,June,6,1,3,2,0.0,DEU,Corporate,Transient-Party,79.96,0,0,0,No Deposit,2.0,106.0,4,2.0
City Hotel,0,23,2024,February,28,2,2,2,0.0,ESP,Groups,Transient,69.21,0,0,0,No Deposit,14.0,0.0,4,2.0
City Hotel,1,1,2024,February,23,3,2,2,0.0,IRL,Direct,Transient-Party,110.91,0,0,0,Non Refund,28.0,112.0,5,2.0
Resort Hotel,0,83,2024,October,7,0,1,1,0.0,GBR,Direct,Transient-Party,136.15,0,1,0,Non Refund,0.0,119.0,1,1.0
Resort Hotel,0,180,2023,July,23,1,0,2,0.0,ESP,Online TA,Transient,184.16,0,0,1,No Deposit,14.0,0.0,1,2.0
City Hotel,0,14,2024,September,15,1,2,1,0.0,IRL,Online TA,Transient,109.31,0,1,0,No Deposit,12.0,119.0,3,1.0
City Hotel,0,25,2024,November,20,1,5,3,0.0,PRT,Online TA,Contract,88.9,0,0,0,Non Refund,17.0,110.0,6,3.0
Resort Hotel,1,13,2023,December,12,0,1,1,1.0,ESP,Online TA,Transient-Party,206.21,0,2,0,No Deposit,4.0,115.0,1,2.0
Resort Hotel,1,159,2024,September,5,2,1,2,0.0,IRL,Corporate,Group,133.09,0,0,0,Refundable,4.0,119.0,3,2.0
City Hotel,0,0,2023,July,14,0,2,1,0.0,GBR,Offline TA/TO,Transient,130.51,0,0,0,No Deposit,2.0,104.0,2,1.0
Resort Hotel,0,52,2023,November,16,1,0,2,0.0,PRT,Online TA,Transient-Party,135.66,0,1,1,No Deposit,29.0,0.0,1,2.0
Resort Hotel,0,122,2023,August,11,2,4,2,0.0,PRT,Complementary,Transient-Party,167.26,0,2,0,No Deposit,26.0,0.0,6,2.0
City Hotel,0,12,2023,October,12,1,1,1,0.0,USA,Groups,Transient-Party,85.47,0,0,0,Non Refund,9.0,0.0,2,1.0
City Hotel,0,53,2023,March,19,3,2,2,1.0,PRT,Offline TA/TO,Transient-Party,88.88,1,0,0,No Deposit,23.0,103.0,5,3.0
City Hotel,0,3,2024,January,17,0,5,3,0.0,ESP,Offline TA/TO,Transient,81.27,0,0,0,Non Refund,29.0,103.0,5,3.0
City Hotel,0,101,2023,July,24,0,1,2,0.0,DEU,Online TA,Transient,94.69,0,1,0,No Deposit,27.0,0.0,1,2.0
City Hotel,0,19,2024,August,26,3,0,2,0.0,PRT,Online TA,Transient,80.45,0,2,0,No Deposit,7.0,105.0,3,2.0
Resort Hotel,0,269,2023,February,27,0,2,2,0.0,GBR,Online TA,Transient,105.36,0,2,1,No Deposit,10.0,0.0,2,2.0
City Hotel,0,153,2023,September,7,1,1,2,1.0,USA,Groups,Transient,119.96,0,1,0,No Deposit,10.0,0.0,2,3.0
Resort Hotel,0,79,2024,April,9,1,1,2,1.0,FRA,Direct,Transient,151.53,0,0,0,No Deposit,15.0,0.0,2,3.0
Resort Hotel,1,41,2024,October,14,2,4,2,0.0,FRA,Corporate,Transient,87.94,0,0,0,No Deposit,16.0,0.0,6,2.0
City Hotel,0,87,2024,November,26,0,1,3,0.0,ESP,Online TA,Transient,116.55,1,1,0,Non Refund,10.0,107.0,1,3.0
City Hotel,0,8,2024,September,20,1,3,2,0.0,PRT,Offline TA/TO,Transient-Party,59.87,0,0,0,No Deposit,28.0,116.0,4,2.0
City Hotel,0,22,2023,March,12,2,2,2,1.0,USA,Online TA,Transient,113.11,0,0,1,No Deposit,3.0,100.0,4,3.0
City Hotel,0,1,2023,August,15,1,1,2,0.0,PRT,Complementary,Transient,136.15,0,0,0,Non Refund,17.0,0.0,2,2.0
Resort Hotel,0,62,2024,November,12,2,1,2,1.0,ITA,Online TA,Transient-Party,101.97,0,1,1,No Deposit,12.0,0.0,3,3.0
Resort Hotel,0,98,2024,February,21,1,1,2,0.0,DEU,Offline TA/TO,Transient,78.01,0,1,0,No Deposit,26.0,0.0,2,2.0
City Hotel,0,175,2024,March,21,0,4,2,0.0,USA,Online TA,Transient-Party,90.86,0,1,0,No Deposit,0.0,105.0,4,2.0
City Hotel,1,69,2024,January,23,0,3,1,2.0,ESP,Direct,Transient,78.68,0,1,1,No Deposit,4.0,103.0,3,3.0
City Hotel,1,79,2024,May,13,2,0,1,1.0,USA,Offline TA/TO,Contract,132.57,0,0,1,No Deposit,15.0,119.0,2,2.0
City Hotel,0,135,2023,April,9,1,2,3,0.0,DEU,Offline TA/TO,Transient,82.72,0,0,1,No Deposit,14.0,0.0,3,3.0
City Hotel,1,165,2024,January,24,1,0,2,1.0,BRA,Online TA,Transient,72.18,0,1,0,Non Refund,1.0,103.0,1,3.0
City Hotel,0,40,2024,October,7,0,1,1,0.0,DEU,Offline TA/TO,Transient,104.9,0,1,0,Non Refund,28.0,104.0,1,1.0
Resort Hotel,0,6,2024,September,1,1,4,2,0.0,USA,Offline TA/TO,Transient,125.86,0,3,0,No Deposit,7.0,109.0,5,2.0
City Hotel,0,37,2023,June,28,0,2,2,0.0,PRT,Groups,Transient-Party,86.36,0,0,0,Refundable,3.0,109.0,2,2.0
